21, 15, 16, 13, 15, 14, 10, 13, 12, 7, 13, 10, 14, 11, 9, 8, 8, 12, 7, 8, 7, 10, 9, 9, 9, 7, 7, 5, 8, 6, 11, 6, 7, 6, 6, 5, 11, 8, 8, 8, 8, 8, 11, 9, 7, 8, 
20, 15, 18, 14, 15, 10, 11, 10, 10, 10, 13, 13, 12, 11, 7, 12, 10, 10, 10, 7, 10, 12, 11, 8, 14, 8, 14, 7, 13, 9, 10, 6, 8, 6, 8, 6, 5, 6, 11, 6, 5, 10, 5, 4, 4, 3, 
20, 16, 14, 14, 13, 12, 15, 15, 15, 12, 13, 13, 11, 17, 8, 11, 11, 13, 11, 9, 9, 9, 9, 10, 8, 9, 9, 11, 12, 4, 11, 6, 9, 6, 2, 8, 9, 5, 3, 4, 8, 5, 1, 5, 3, 9, 
21, 17, 15, 12, 17, 9, 13, 11, 10, 12, 11, 12, 10, 15, 9, 9, 12, 12, 7, 10, 11, 14, 12, 11, 12, 7, 11, 10, 6, 6, 3, 5, 8, 7, 10, 9, 6, 5, 8, 2, 10, 5, 9, 5, 9, 5, 
16, 18, 20, 15, 16, 14, 12, 11, 13, 16, 9, 10, 9, 13, 12, 14, 12, 9, 12, 9, 12, 10, 9, 6, 9, 10, 6, 10, 13, 8, 9, 7, 6, 3, 2, 5, 5, 5, 8, 13, 10, 6, 11, 8, 4, 4, 
19, 18, 19, 14, 17, 13, 15, 13, 15, 10, 14, 10, 8, 6, 7, 13, 11, 10, 10, 9, 13, 11, 12, 12, 11, 10, 9, 7, 8, 8, 10, 7, 9, 10, 8, 9, 4, 10, 7, 9, 10, 7, 7, 8, 5, 4, 
21, 17, 12, 15, 12, 12, 12, 12, 8, 11, 7, 11, 11, 11, 9, 16, 9, 9, 8, 10, 7, 8, 3, 8, 8, 8, 7, 5, 5, 4, 8, 11, 8, 9, 10, 4, 6, 5, 6, 9, 5, 6, 4, 3, 6, 6, 
19, 20, 17, 12, 17, 14, 16, 16, 13, 14, 7, 11, 10, 7, 11, 8, 12, 4, 12, 12, 9, 9, 13, 12, 12, 7, 7, 5, 7, 4, 10, 7, 9, 7, 12, 6, 8, 4, 9, 9, 7, 5, 8, 12, 5, 6, 
22, 15, 15, 14, 13, 11, 13, 14, 13, 11, 12, 13, 9, 14, 10, 13, 10, 9, 10, 9, 7, 13, 6, 7, 5, 8, 8, 4, 7, 6, 11, 7, 7, 9, 5, 9, 9, 10, 5, 3, 7, 9, 6, 9, 5, 11, 
21, 15, 15, 15, 14, 14, 10, 14, 12, 12, 14, 5, 10, 11, 15, 13, 9, 14, 8, 11, 8, 9, 12, 9, 12, 5, 12, 14, 12, 11, 11, 13, 9, 6, 8, 7, 7, 7, 10, 12, 6, 11, 6, 8, 10, 7, 
19, 13, 18, 17, 13, 17, 13, 16, 11, 15, 14, 13, 9, 9, 10, 9, 10, 12, 11, 11, 8, 10, 8, 5, 7, 8, 10, 6, 9, 7, 11, 8, 10, 10, 10, 9, 7, 11, 10, 5, 8, 8, 8, 6, 6, 7, 
22, 21, 15, 11, 17, 14, 16, 7, 14, 14, 13, 12, 13, 15, 12, 10, 10, 10, 9, 12, 10, 12, 13, 10, 11, 6, 5, 10, 12, 10, 9, 8, 9, 7, 5, 8, 10, 8, 4, 5, 8, 8, 6, 10, 5, 7, 
21, 19, 18, 15, 12, 12, 14, 9, 12, 9, 11, 10, 9, 11, 11, 6, 8, 12, 10, 9, 8, 7, 11, 10, 13, 6, 12, 10, 10, 11, 11, 11, 8, 6, 5, 4, 5, 7, 6, 9, 7, 9, 7, 5, 2, 8, 
20, 17, 20, 18, 19, 13, 13, 16, 12, 16, 8, 13, 9, 6, 14, 8, 11, 10, 9, 14, 10, 9, 10, 9, 9, 10, 11, 6, 7, 4, 10, 5, 10, 7, 4, 7, 8, 7, 10, 5, 5, 6, 10, 5, 8, 8, 
21, 19, 20, 18, 12, 13, 16, 14, 16, 14, 17, 15, 14, 9, 12, 11, 13, 9, 11, 12, 13, 7, 12, 10, 10, 9, 10, 12, 6, 12, 8, 8, 6, 7, 9, 7, 8, 11, 7, 6, 4, 8, 4, 7, 6, 6, 
20, 17, 17, 14, 18, 15, 10, 13, 13, 17, 9, 15, 8, 14, 12, 10, 8, 10, 11, 11, 10, 5, 9, 9, 10, 3, 7, 6, 6, 9, 9, 8, 7, 11, 9, 8, 9, 7, 11, 4, 7, 8, 8, 5, 6, 2, 
18, 19, 17, 18, 14, 15, 15, 12, 18, 13, 12, 11, 11, 13, 12, 8, 10, 10, 4, 11, 9, 10, 10, 7, 9, 13, 11, 4, 9, 8, 11, 7, 9, 8, 9, 5, 11, 5, 10, 9, 8, 8, 8, 6, 10, 7, 
16, 16, 17, 11, 11, 9, 12, 8, 13, 9, 14, 14, 9, 7, 9, 8, 10, 15, 12, 8, 7, 10, 13, 9, 11, 7, 10, 10, 11, 8, 8, 10, 10, 9, 11, 8, 7, 8, 7, 4, 5, 6, 6, 6, 7, 7, 
22, 17, 20, 19, 15, 17, 12, 16, 14, 16, 12, 16, 14, 12, 10, 7, 9, 10, 9, 9, 9, 6, 7, 7, 14, 11, 5, 15, 7, 6, 7, 8, 8, 7, 8, 7, 7, 8, 5, 10, 7, 8, 6, 9, 6, 8, 
20, 18, 17, 15, 15, 14, 15, 12, 9, 13, 9, 12, 12, 11, 8, 10, 12, 10, 9, 11, 11, 12, 11, 12, 9, 12, 8, 12, 6, 11, 11, 13, 11, 8, 7, 4, 10, 9, 10, 6, 6, 6, 7, 6, 9, 2, 
18, 19, 20, 17, 13, 14, 14, 16, 13, 10, 11, 12, 12, 10, 12, 10, 11, 9, 12, 10, 10, 8, 11, 13, 11, 12, 7, 12, 7, 6, 11, 10, 6, 6, 8, 6, 4, 8, 6, 8, 7, 8, 7, 7, 4, 2, 
18, 13, 15, 12, 16, 14, 14, 12, 17, 15, 13, 13, 10, 11, 14, 12, 11, 13, 12, 15, 11, 10, 10, 10, 8, 8, 10, 10, 10, 8, 9, 7, 9, 6, 7, 9, 8, 7, 10, 9, 7, 11, 7, 10, 6, 6, 
21, 17, 19, 16, 14, 13, 14, 14, 16, 13, 13, 13, 15, 9, 11, 10, 12, 15, 8, 10, 8, 13, 6, 7, 9, 8, 9, 9, 10, 5, 10, 8, 11, 7, 9, 7, 11, 4, 9, 4, 3, 7, 8, 4, 7, 4, 
20, 16, 17, 14, 19, 11, 13, 12, 14, 10, 15, 10, 11, 7, 13, 10, 10, 9, 9, 6, 10, 10, 7, 11, 8, 7, 6, 9, 11, 5, 3, 8, 8, 9, 6, 9, 5, 7, 6, 5, 7, 11, 9, 7, 11, 4, 
17, 19, 20, 21, 19, 14, 19, 15, 16, 16, 16, 13, 11, 10, 9, 10, 12, 5, 10, 8, 11, 7, 11, 16, 9, 10, 8, 8, 9, 11, 7, 11, 9, 5, 8, 6, 7, 8, 7, 8, 7, 3, 7, 4, 9, 5, 
19, 18, 18, 13, 14, 18, 14, 14, 12, 13, 15, 11, 14, 9, 13, 13, 10, 13, 8, 13, 11, 11, 8, 9, 9, 11, 12, 11, 8, 12, 9, 10, 8, 10, 5, 11, 11, 9, 12, 7, 8, 7, 8, 5, 7, 7, 
21, 21, 20, 14, 15, 17, 18, 17, 13, 12, 13, 13, 17, 15, 13, 12, 13, 10, 11, 11, 11, 5, 12, 9, 7, 9, 7, 10, 4, 3, 7, 7, 7, 9, 7, 7, 6, 8, 7, 7, 7, 9, 8, 6, 7, 6, 
16, 17, 18, 14, 16, 16, 16, 12, 11, 12, 10, 10, 10, 9, 9, 13, 9, 8, 10, 6, 6, 13, 9, 6, 6, 11, 7, 9, 10, 5, 8, 11, 12, 1, 9, 8, 11, 7, 9, 10, 8, 9, 12, 6, 8, 9, 
21, 18, 18, 12, 14, 15, 11, 10, 14, 11, 11, 16, 11, 14, 12, 11, 7, 8, 11, 8, 6, 9, 7, 7, 8, 8, 8, 7, 9, 5, 8, 6, 5, 10, 4, 7, 10, 7, 4, 11, 10, 6, 10, 7, 3, 4, 
20, 19, 21, 17, 13, 18, 17, 12, 15, 10, 12, 14, 14, 10, 14, 10, 12, 8, 11, 10, 7, 8, 9, 8, 7, 7, 8, 5, 11, 10, 13, 8, 9, 7, 4, 11, 8, 10, 8, 6, 10, 8, 11, 6, 8, 2, 
19, 21, 19, 17, 17, 15, 12, 16, 14, 11, 12, 11, 10, 12, 10, 17, 12, 13, 11, 14, 12, 7, 9, 9, 5, 12, 14, 5, 11, 9, 10, 9, 12, 6, 5, 7, 12, 4, 6, 5, 6, 8, 7, 8, 1, 8, 
21, 18, 20, 16, 16, 15, 14, 18, 14, 13, 14, 12, 12, 12, 8, 14, 9, 8, 9, 13, 13, 5, 11, 9, 10, 8, 8, 11, 12, 14, 7, 10, 10, 8, 7, 8, 12, 8, 8, 9, 10, 7, 5, 11, 6, 9, 
19, 16, 16, 10, 8, 16, 9, 12, 16, 11, 5, 8, 11, 13, 12, 14, 9, 11, 12, 12, 11, 11, 8, 10, 8, 6, 9, 7, 6, 8, 5, 6, 8, 7, 4, 7, 10, 11, 3, 3, 5, 7, 5, 3, 5, 8, 
20, 19, 20, 18, 16, 12, 13, 17, 15, 13, 16, 11, 8, 15, 13, 14, 9, 10, 16, 10, 9, 7, 11, 9, 11, 7, 9, 6, 11, 6, 7, 9, 13, 7, 12, 8, 6, 5, 5, 7, 4, 7, 10, 6, 7, 7, 
21, 21, 21, 17, 16, 16, 15, 14, 14, 14, 9, 16, 9, 12, 10, 12, 12, 12, 11, 12, 10, 14, 10, 10, 10, 12, 9, 12, 12, 11, 6, 8, 11, 7, 5, 4, 8, 7, 7, 3, 10, 2, 8, 5, 7, 8, 
20, 16, 19, 15, 15, 15, 11, 15, 9, 12, 13, 13, 10, 13, 11, 10, 13, 13, 11, 8, 12, 8, 9, 8, 8, 7, 11, 8, 12, 7, 5, 7, 9, 6, 11, 9, 9, 5, 7, 5, 11, 4, 7, 5, 6, 3, 
19, 12, 19, 16, 17, 16, 12, 14, 14, 17, 12, 13, 10, 10, 10, 15, 9, 10, 11, 9, 8, 10, 8, 8, 9, 7, 7, 8, 9, 7, 11, 9, 9, 9, 14, 7, 9, 10, 10, 8, 10, 9, 10, 8, 7, 5, 
15, 15, 15, 16, 14, 11, 10, 9, 13, 11, 15, 12, 13, 7, 10, 11, 9, 13, 11, 12, 8, 9, 9, 6, 9, 7, 8, 9, 4, 7, 7, 9, 6, 9, 9, 7, 4, 4, 4, 5, 3, 8, 5, 7, 7, 4, 
19, 18, 18, 11, 10, 11, 14, 14, 13, 15, 14, 8, 11, 10, 12, 9, 12, 10, 11, 11, 9, 8, 11, 5, 15, 6, 14, 6, 13, 8, 9, 8, 10, 9, 12, 8, 10, 7, 10, 4, 9, 9, 7, 3, 6, 6, 
19, 17, 20, 19, 14, 17, 15, 15, 12, 16, 9, 14, 8, 10, 11, 13, 9, 14, 7, 12, 7, 11, 10, 12, 9, 4, 12, 8, 8, 9, 9, 7, 9, 8, 7, 3, 9, 8, 12, 10, 9, 8, 5, 8, 8, 6, 
21, 20, 18, 14, 14, 15, 14, 13, 15, 13, 12, 13, 12, 14, 14, 12, 15, 14, 14, 16, 12, 13, 12, 15, 9, 13, 9, 9, 7, 9, 11, 11, 5, 9, 8, 6, 5, 9, 8, 8, 5, 10, 3, 9, 8, 6, 
17, 17, 17, 11, 13, 9, 11, 9, 11, 11, 7, 8, 9, 9, 9, 11, 9, 11, 13, 8, 9, 6, 13, 9, 8, 4, 10, 8, 10, 8, 8, 6, 5, 6, 5, 8, 4, 9, 8, 5, 7, 7, 5, 3, 7, 4, 
20, 16, 17, 18, 13, 13, 15, 12, 14, 15, 15, 13, 12, 12, 12, 11, 13, 12, 13, 11, 12, 13, 6, 10, 9, 9, 13, 7, 10, 7, 8, 8, 5, 8, 7, 5, 9, 8, 8, 7, 8, 10, 7, 11, 5, 9, 
12, 12, 14, 12, 9, 7, 10, 6, 5, 7, 6, 9, 6, 7, 6, 7, 9, 7, 8, 6, 4, 4, 9, 7, 7, 4, 6, 5, 7, 6, 7, 5, 1, 4, 5, 5, 6, 3, 7, 3, 3, 8, 6, 5, 5, 5, 
19, 15, 15, 16, 15, 14, 13, 9, 8, 9, 10, 12, 12, 5, 9, 9, 7, 9, 10, 6, 8, 2, 5, 3, 3, 4, 6, 7, 7, 3, 9, 6, 6, 3, 5, 4, 6, 7, 4, 2, 8, 7, 7, 5, 7, 7, 
18, 17, 14, 13, 15, 17, 10, 12, 12, 12, 10, 10, 11, 7, 9, 9, 11, 8, 9, 13, 10, 9, 14, 13, 16, 10, 14, 11, 10, 11, 9, 11, 8, 10, 12, 10, 8, 7, 10, 6, 8, 9, 5, 6, 8, 7, 
20, 18, 17, 15, 14, 15, 13, 12, 16, 11, 15, 12, 5, 13, 7, 10, 9, 7, 12, 15, 14, 6, 9, 12, 8, 7, 13, 7, 10, 9, 10, 9, 8, 11, 3, 4, 7, 7, 8, 4, 6, 6, 5, 3, 8, 4, 
19, 16, 19, 17, 18, 16, 14, 17, 15, 14, 12, 13, 6, 12, 14, 10, 13, 15, 8, 11, 8, 8, 8, 9, 9, 11, 11, 10, 7, 7, 5, 5, 7, 8, 7, 7, 10, 11, 7, 4, 9, 4, 9, 11, 8, 8, 
20, 19, 15, 17, 16, 13, 17, 17, 11, 14, 10, 11, 12, 12, 10, 8, 9, 15, 10, 10, 9, 8, 9, 12, 13, 8, 8, 9, 7, 9, 8, 10, 12, 12, 8, 10, 9, 7, 11, 7, 12, 10, 10, 7, 10, 10, 
20, 18, 20, 15, 15, 16, 16, 15, 18, 11, 19, 13, 13, 11, 12, 11, 13, 17, 15, 14, 6, 12, 6, 11, 6, 10, 12, 8, 9, 6, 10, 7, 11, 7, 11, 7, 7, 8, 7, 8, 8, 4, 8, 8, 8, 5, 
21, 19, 19, 16, 16, 14, 17, 11, 13, 13, 17, 13, 15, 10, 10, 14, 10, 12, 7, 16, 12, 13, 11, 8, 10, 8, 13, 9, 13, 10, 9, 5, 7, 8, 12, 8, 9, 8, 8, 7, 7, 8, 8, 4, 13, 5, 
21, 15, 19, 18, 15, 14, 14, 10, 14, 18, 11, 11, 12, 12, 14, 13, 11, 13, 12, 13, 11, 15, 14, 6, 18, 12, 10, 8, 11, 12, 12, 11, 11, 8, 9, 13, 10, 9, 9, 7, 11, 10, 7, 7, 9, 5, 
15, 17, 17, 17, 11, 13, 14, 12, 13, 13, 9, 12, 12, 11, 12, 13, 14, 14, 11, 14, 9, 8, 5, 5, 8, 7, 12, 11, 10, 11, 12, 6, 13, 8, 10, 8, 8, 6, 6, 5, 7, 8, 5, 10, 6, 8, 
21, 13, 15, 15, 19, 12, 15, 14, 14, 12, 15, 12, 10, 11, 12, 12, 10, 13, 15, 12, 8, 11, 11, 9, 11, 9, 9, 7, 11, 9, 6, 9, 6, 9, 8, 5, 9, 10, 10, 7, 11, 6, 10, 8, 9, 8, 
20, 14, 18, 16, 14, 11, 12, 18, 14, 11, 12, 11, 11, 13, 8, 13, 10, 13, 11, 9, 8, 7, 9, 8, 7, 10, 10, 8, 9, 9, 13, 10, 9, 10, 11, 8, 7, 6, 7, 6, 7, 6, 8, 6, 11, 7, 
16, 17, 17, 15, 15, 14, 12, 9, 10, 12, 11, 11, 9, 13, 10, 7, 7, 9, 11, 11, 10, 9, 10, 9, 7, 12, 8, 12, 8, 10, 8, 7, 11, 12, 6, 8, 9, 5, 8, 6, 14, 6, 8, 9, 8, 6, 
13, 10, 15, 12, 14, 8, 11, 10, 8, 5, 10, 12, 12, 6, 9, 8, 7, 12, 10, 5, 11, 8, 9, 6, 11, 4, 8, 8, 9, 8, 9, 9, 7, 7, 8, 5, 7, 6, 6, 7, 6, 2, 5, 4, 5, 3, 
18, 19, 20, 17, 19, 13, 15, 18, 16, 16, 14, 12, 11, 17, 15, 15, 14, 11, 15, 13, 14, 13, 12, 13, 13, 8, 9, 10, 9, 7, 8, 6, 10, 4, 9, 9, 8, 6, 10, 4, 7, 6, 8, 8, 11, 6, 
19, 17, 19, 10, 13, 13, 14, 14, 12, 11, 9, 10, 11, 11, 11, 10, 11, 5, 10, 9, 8, 9, 11, 9, 12, 14, 12, 10, 9, 8, 9, 6, 9, 8, 5, 5, 7, 4, 7, 3, 8, 4, 3, 5, 9, 5, 
11, 12, 12, 8, 13, 6, 13, 4, 17, 5, 11, 6, 12, 3, 12, 2, 11, 5, 7, 3, 11, 2, 8, 4, 9, 4, 11, 5, 7, 3, 5, 2, 10, 3, 8, 4, 8, 2, 7, 0, 4, 4, 5, 1, 3, 2, 
14, 9, 14, 11, 14, 4, 18, 4, 14, 3, 9, 8, 12, 7, 13, 7, 12, 4, 14, 1, 10, 5, 8, 2, 9, 1, 7, 1, 10, 1, 7, 1, 9, 1, 6, 2, 8, 3, 7, 1, 6, 2, 3, 2, 7, 5, 
15, 12, 13, 8, 12, 8, 11, 6, 13, 5, 11, 7, 14, 2, 18, 3, 13, 4, 14, 0, 10, 2, 10, 1, 14, 1, 10, 2, 7, 2, 8, 1, 8, 2, 10, 4, 10, 1, 8, 1, 5, 0, 8, 4, 5, 3, 
16, 7, 11, 5, 14, 7, 12, 7, 16, 5, 12, 7, 13, 2, 10, 7, 13, 5, 11, 4, 8, 2, 14, 4, 7, 3, 11, 4, 10, 0, 9, 5, 10, 3, 7, 3, 8, 3, 8, 1, 8, 4, 6, 5, 5, 2, 
12, 9, 17, 6, 18, 6, 15, 5, 12, 4, 16, 7, 15, 1, 15, 7, 12, 2, 11, 4, 13, 6, 11, 2, 12, 1, 11, 2, 11, 2, 7, 5, 9, 2, 9, 3, 8, 5, 14, 1, 10, 1, 9, 2, 6, 3, 
14, 9, 20, 7, 18, 7, 19, 3, 17, 2, 13, 7, 17, 3, 14, 2, 9, 8, 12, 2, 8, 5, 13, 5, 14, 3, 10, 2, 10, 1, 11, 1, 7, 2, 10, 6, 13, 3, 9, 1, 6, 3, 8, 3, 7, 7, 
17, 17, 14, 10, 17, 14, 14, 11, 12, 12, 14, 7, 12, 7, 11, 11, 11, 4, 10, 5, 7, 6, 6, 5, 6, 7, 6, 9, 11, 8, 8, 5, 6, 8, 9, 6, 8, 6, 7, 4, 6, 5, 6, 5, 6, 6, 
18, 11, 13, 9, 13, 8, 16, 5, 11, 1, 14, 6, 13, 6, 8, 8, 11, 6, 11, 2, 12, 4, 9, 4, 11, 8, 13, 6, 8, 5, 8, 4, 4, 7, 5, 2, 6, 1, 9, 3, 8, 7, 8, 4, 9, 5, 
